score_id,student_id,course_id,assignment_id,date_submitted,submission_status,points_possible,points_earned,missing_flag,late_flag
AS-STU2026140-HW16,STU2026140,ALG1-D,HW16,,Missing,20,0,Yes,No
AS-STU2026140-HW17,STU2026140,ALG1-D,HW17,2026-10-27,Submitted,20,16.0,No,No
AS-STU2026140-HW18,STU2026140,ALG1-D,HW18,2026-10-29,Submitted,10,7.8,No,No
AS-STU2026141-HW01,STU2026141,ALG1-D,HW01,2026-09-11,Submitted,20,11.6,No,No
AS-STU2026141-HW02,STU2026141,ALG1-D,HW02,2026-09-15,Submitted,10,5.6,No,No
AS-STU2026141-HW03,STU2026141,ALG1-D,HW03,2026-09-17,Submitted,20,12.0,No,No
AS-STU2026141-HW04,STU2026141,ALG1-D,HW04,2026-09-21,Submitted,20,16.2,No,No
AS-STU2026141-HW05,STU2026141,ALG1-D,HW05,2026-09-23,Submitted,20,13.8,No,No
AS-STU2026141-HW06,STU2026141,ALG1-D,HW06,2026-09-28,Late,20,13.5,No,Yes
AS-STU2026141-HW07,STU2026141,ALG1-D,HW07,2026-09-29,Submitted,10,8.4,No,No
AS-STU2026141-HW08,STU2026141,ALG1-D,HW08,2026-10-01,Submitted,20,12.5,No,No
AS-STU2026141-HW09,STU2026141,ALG1-D,HW09,2026-10-05,Submitted,20,14.8,No,No
AS-STU2026141-HW10,STU2026141,ALG1-D,HW10,2026-10-07,Submitted,15,7.8,No,No
AS-STU2026141-HW11,STU2026141,ALG1-D,HW11,2026-10-09,Submitted,20,11.1,No,No
AS-STU2026141-HW12,STU2026141,ALG1-D,HW12,2026-10-13,Submitted,20,12.3,No,No
AS-STU2026141-HW13,STU2026141,ALG1-D,HW13,2026-10-15,Submitted,20,13.5,No,No
AS-STU2026141-HW14,STU2026141,ALG1-D,HW14,2026-10-19,Submitted,10,8.3,No,No
AS-STU2026141-HW15,STU2026141,ALG1-D,HW15,2026-10-21,Submitted,20,10.0,No,No
AS-STU2026141-HW16,STU2026141,ALG1-D,HW16,2026-10-23,Submitted,20,13.5,No,No
AS-STU2026141-HW17,STU2026141,ALG1-D,HW17,2026-10-27,Submitted,20,11.7,No,No
AS-STU2026141-HW18,STU2026141,ALG1-D,HW18,2026-10-29,Submitted,10,8.4,No,No
AS-STU2026142-HW01,STU2026142,ALG1-D,HW01,2026-09-11,Submitted,20,11.5,No,No
AS-STU2026142-HW02,STU2026142,ALG1-D,HW02,2026-09-16,Late,10,5.3,No,Yes
AS-STU2026142-HW03,STU2026142,ALG1-D,HW03,2026-09-17,Submitted,20,13.0,No,No
AS-STU2026142-HW04,STU2026142,ALG1-D,HW04,2026-09-21,Submitted,20,17.0,No,No
AS-STU2026142-HW05,STU2026142,ALG1-D,HW05,,Missing,20,0,Yes,No
AS-STU2026142-HW06,STU2026142,ALG1-D,HW06,2026-09-28,Late,20,14.2,No,Yes
AS-STU2026142-HW07,STU2026142,ALG1-D,HW07,2026-09-29,Submitted,10,5.6,No,No
AS-STU2026142-HW08,STU2026142,ALG1-D,HW08,2026-10-02,Late,20,11.5,No,Yes
AS-STU2026142-HW09,STU2026142,ALG1-D,HW09,2026-10-05,Submitted,20,11.9,No,No
AS-STU2026142-HW10,STU2026142,ALG1-D,HW10,,Missing,15,0,Yes,No
AS-STU2026142-HW11,STU2026142,ALG1-D,HW11,,Missing,20,0,Yes,No
AS-STU2026142-HW12,STU2026142,ALG1-D,HW12,2026-10-13,Submitted,20,13.2,No,No
AS-STU2026142-HW13,STU2026142,ALG1-D,HW13,,Missing,20,0,Yes,No
AS-STU2026142-HW14,STU2026142,ALG1-D,HW14,2026-10-20,Late,10,7.4,No,Yes
AS-STU2026142-HW15,STU2026142,ALG1-D,HW15,2026-10-21,Submitted,20,10.2,No,No
AS-STU2026142-HW16,STU2026142,ALG1-D,HW16,2026-10-23,Submitted,20,12.1,No,No
AS-STU2026142-HW17,STU2026142,ALG1-D,HW17,2026-10-27,Submitted,20,16.6,No,No
AS-STU2026142-HW18,STU2026142,ALG1-D,HW18,2026-10-29,Submitted,10,4.8,No,No
AS-STU2026143-HW01,STU2026143,ALG1-D,HW01,2026-09-11,Submitted,20,16.3,No,No
AS-STU2026143-HW02,STU2026143,ALG1-D,HW02,2026-09-15,Submitted,10,7.3,No,No
AS-STU2026143-HW03,STU2026143,ALG1-D,HW03,,Missing,20,0,Yes,No
AS-STU2026143-HW04,STU2026143,ALG1-D,HW04,2026-09-21,Late,20,12.5,No,Yes
AS-STU2026143-HW05,STU2026143,ALG1-D,HW05,2026-09-23,Submitted,20,18.2,No,No
AS-STU2026143-HW06,STU2026143,ALG1-D,HW06,2026-09-25,Submitted,20,14.8,No,No
AS-STU2026143-HW07,STU2026143,ALG1-D,HW07,2026-09-29,Submitted,10,10.0,No,No
AS-STU2026143-HW08,STU2026143,ALG1-D,HW08,2026-10-01,Submitted,20,20.0,No,No
AS-STU2026143-HW09,STU2026143,ALG1-D,HW09,2026-10-05,Submitted,20,19.3,No,No
AS-STU2026143-HW10,STU2026143,ALG1-D,HW10,2026-10-07,Submitted,15,12.5,No,No
AS-STU2026143-HW11,STU2026143,ALG1-D,HW11,2026-10-09,Submitted,20,12.2,No,No
AS-STU2026143-HW12,STU2026143,ALG1-D,HW12,2026-10-13,Submitted,20,13.5,No,No
AS-STU2026143-HW13,STU2026143,ALG1-D,HW13,2026-10-15,Submitted,20,18.7,No,No
AS-STU2026143-HW14,STU2026143,ALG1-D,HW14,2026-10-19,Submitted,10,7.4,No,No
AS-STU2026143-HW15,STU2026143,ALG1-D,HW15,2026-10-21,Submitted,20,18.1,No,No
AS-STU2026143-HW16,STU2026143,ALG1-D,HW16,,Missing,20,0,Yes,No
AS-STU2026143-HW17,STU2026143,ALG1-D,HW17,2026-10-27,Submitted,20,13.2,No,No
AS-STU2026143-HW18,STU2026143,ALG1-D,HW18,2026-10-29,Submitted,10,6.6,No,No
AS-STU2026144-HW01,STU2026144,ALG1-D,HW01,2026-09-11,Submitted,20,12.9,No,No
AS-STU2026144-HW02,STU2026144,ALG1-D,HW02,2026-09-17,Late,10,7.4,No,Yes
AS-STU2026144-HW03,STU2026144,ALG1-D,HW03,2026-09-17,Late,20,12.5,No,Yes
AS-STU2026144-HW04,STU2026144,ALG1-D,HW04,,Missing,20,0,Yes,No
AS-STU2026144-HW05,STU2026144,ALG1-D,HW05,,Missing,20,0,Yes,No
AS-STU2026144-HW06,STU2026144,ALG1-D,HW06,2026-09-25,Submitted,20,10.7,No,No
AS-STU2026144-HW07,STU2026144,ALG1-D,HW07,2026-10-02,Late,10,6.7,No,Yes
AS-STU2026144-HW08,STU2026144,ALG1-D,HW08,,Missing,20,0,Yes,No
AS-STU2026144-HW09,STU2026144,ALG1-D,HW09,,Missing,20,0,Yes,No
AS-STU2026144-HW10,STU2026144,ALG1-D,HW10,2026-10-08,Late,15,8.8,No,Yes
AS-STU2026144-HW11,STU2026144,ALG1-D,HW11,2026-10-09,Submitted,20,17.1,No,No
AS-STU2026144-HW12,STU2026144,ALG1-D,HW12,,Missing,20,0,Yes,No
AS-STU2026144-HW13,STU2026144,ALG1-D,HW13,,Missing,20,0,Yes,No
AS-STU2026144-HW14,STU2026144,ALG1-D,HW14,2026-10-21,Late,10,6.8,No,Yes
AS-STU2026144-HW15,STU2026144,ALG1-D,HW15,,Missing,20,0,Yes,No
AS-STU2026144-HW16,STU2026144,ALG1-D,HW16,2026-10-23,Submitted,20,13.1,No,No
AS-STU2026144-HW17,STU2026144,ALG1-D,HW17,2026-10-28,Late,20,13.9,No,Yes
AS-STU2026144-HW18,STU2026144,ALG1-D,HW18,2026-10-29,Submitted,10,8.0,No,No
AS-STU2026145-HW01,STU2026145,ALG1-D,HW01,2026-09-11,Submitted,20,18.9,No,No
AS-STU2026145-HW02,STU2026145,ALG1-D,HW02,2026-09-15,Submitted,10,7.9,No,No
AS-STU2026145-HW03,STU2026145,ALG1-D,HW03,2026-09-17,Submitted,20,15.1,No,No
AS-STU2026145-HW04,STU2026145,ALG1-D,HW04,2026-09-21,Submitted,20,20.0,No,No
AS-STU2026145-HW05,STU2026145,ALG1-D,HW05,2026-09-23,Submitted,20,18.6,No,No
AS-STU2026145-HW06,STU2026145,ALG1-D,HW06,2026-09-25,Submitted,20,15.3,No,No
AS-STU2026145-HW07,STU2026145,ALG1-D,HW07,2026-09-29,Submitted,10,7.6,No,No
AS-STU2026145-HW08,STU2026145,ALG1-D,HW08,2026-10-01,Submitted,20,16.6,No,No
AS-STU2026145-HW09,STU2026145,ALG1-D,HW09,2026-10-05,Submitted,20,17.9,No,No
AS-STU2026145-HW10,STU2026145,ALG1-D,HW10,2026-10-07,Submitted,15,10.6,No,No
AS-STU2026145-HW11,STU2026145,ALG1-D,HW11,,Missing,20,0,Yes,No
AS-STU2026145-HW12,STU2026145,ALG1-D,HW12,2026-10-13,Submitted,20,15.7,No,No
AS-STU2026145-HW13,STU2026145,ALG1-D,HW13,,Missing,20,0,Yes,No
AS-STU2026145-HW14,STU2026145,ALG1-D,HW14,2026-10-22,Late,10,6.8,No,Yes
AS-STU2026145-HW15,STU2026145,ALG1-D,HW15,2026-10-21,Submitted,20,20.0,No,No
AS-STU2026145-HW16,STU2026145,ALG1-D,HW16,2026-10-23,Submitted,20,18.9,No,No
AS-STU2026145-HW17,STU2026145,ALG1-D,HW17,2026-10-29,Late,20,16.4,No,Yes
AS-STU2026145-HW18,STU2026145,ALG1-D,HW18,2026-10-29,Submitted,10,7.7,No,No
AS-STU2026146-HW01,STU2026146,ALG1-D,HW01,2026-09-11,Submitted,20,17.3,No,No
AS-STU2026146-HW02,STU2026146,ALG1-D,HW02,2026-09-15,Late,10,6.3,No,Yes
AS-STU2026146-HW03,STU2026146,ALG1-D,HW03,2026-09-17,Submitted,20,11.4,No,No
AS-STU2026146-HW04,STU2026146,ALG1-D,HW04,2026-09-21,Submitted,20,15.8,No,No
AS-STU2026146-HW05,STU2026146,ALG1-D,HW05,2026-09-23,Submitted,20,17.0,No,No
AS-STU2026146-HW06,STU2026146,ALG1-D,HW06,2026-09-25,Submitted,20,13.5,No,No
AS-STU2026146-HW07,STU2026146,ALG1-D,HW07,2026-09-29,Submitted,10,7.1,No,No
AS-STU2026146-HW08,STU2026146,ALG1-D,HW08,2026-10-01,Submitted,20,14.2,No,No
AS-STU2026146-HW09,STU2026146,ALG1-D,HW09,2026-10-05,Submitted,20,14.1,No,No
AS-STU2026146-HW10,STU2026146,ALG1-D,HW10,2026-10-07,Submitted,15,9.8,No,No
AS-STU2026146-HW11,STU2026146,ALG1-D,HW11,2026-10-09,Submitted,20,17.4,No,No
AS-STU2026146-HW12,STU2026146,ALG1-D,HW12,,Missing,20,0,Yes,No
AS-STU2026146-HW13,STU2026146,ALG1-D,HW13,2026-10-15,Submitted,20,17.4,No,No
AS-STU2026146-HW14,STU2026146,ALG1-D,HW14,2026-10-19,Submitted,10,8.0,No,No
AS-STU2026146-HW15,STU2026146,ALG1-D,HW15,2026-10-24,Late,20,11.5,No,Yes
AS-STU2026146-HW16,STU2026146,ALG1-D,HW16,2026-10-23,Submitted,20,14.7,No,No
AS-STU2026146-HW17,STU2026146,ALG1-D,HW17,2026-10-27,Submitted,20,16.0,No,No
AS-STU2026146-HW18,STU2026146,ALG1-D,HW18,2026-10-29,Submitted,10,6.6,No,No
AS-STU2026147-HW01,STU2026147,ALG1-D,HW01,2026-09-11,Submitted,20,15.8,No,No
AS-STU2026147-HW02,STU2026147,ALG1-D,HW02,2026-09-15,Submitted,10,9.7,No,No
AS-STU2026147-HW03,STU2026147,ALG1-D,HW03,2026-09-17,Submitted,20,13.8,No,No
AS-STU2026147-HW04,STU2026147,ALG1-D,HW04,2026-09-21,Submitted,20,18.4,No,No
AS-STU2026147-HW05,STU2026147,ALG1-D,HW05,2026-09-23,Submitted,20,16.6,No,No
AS-STU2026147-HW06,STU2026147,ALG1-D,HW06,2026-09-25,Submitted,20,18.6,No,No
AS-STU2026147-HW07,STU2026147,ALG1-D,HW07,2026-09-29,Submitted,10,9.0,No,No
AS-STU2026147-HW08,STU2026147,ALG1-D,HW08,2026-10-03,Late,20,15.1,No,Yes
AS-STU2026147-HW09,STU2026147,ALG1-D,HW09,2026-10-05,Submitted,20,16.6,No,No
AS-STU2026147-HW10,STU2026147,ALG1-D,HW10,2026-10-07,Submitted,15,14.6,No,No
AS-STU2026147-HW11,STU2026147,ALG1-D,HW11,2026-10-09,Submitted,20,20.0,No,No
AS-STU2026147-HW12,STU2026147,ALG1-D,HW12,2026-10-13,Submitted,20,17.1,No,No
AS-STU2026147-HW13,STU2026147,ALG1-D,HW13,2026-10-15,Submitted,20,20.0,No,No
AS-STU2026147-HW14,STU2026147,ALG1-D,HW14,2026-10-19,Submitted,10,9.2,No,No
AS-STU2026147-HW15,STU2026147,ALG1-D,HW15,2026-10-21,Submitted,20,20.0,No,No
AS-STU2026147-HW16,STU2026147,ALG1-D,HW16,2026-10-23,Submitted,20,18.0,No,No
AS-STU2026147-HW17,STU2026147,ALG1-D,HW17,2026-10-27,Submitted,20,15.2,No,No
AS-STU2026147-HW18,STU2026147,ALG1-D,HW18,2026-10-29,Submitted,10,7.8,No,No
AS-STU2026148-HW01,STU2026148,ALG1-D,HW01,,Missing,20,0,Yes,No
AS-STU2026148-HW02,STU2026148,ALG1-D,HW02,2026-09-15,Submitted,10,7.9,No,No
AS-STU2026148-HW03,STU2026148,ALG1-D,HW03,2026-09-17,Submitted,20,14.0,No,No
AS-STU2026148-HW04,STU2026148,ALG1-D,HW04,2026-09-21,Submitted,20,14.6,No,No
AS-STU2026148-HW05,STU2026148,ALG1-D,HW05,2026-09-23,Submitted,20,13.7,No,No
AS-STU2026148-HW06,STU2026148,ALG1-D,HW06,2026-09-25,Submitted,20,11.4,No,No
AS-STU2026148-HW07,STU2026148,ALG1-D,HW07,2026-09-29,Submitted,10,7.5,No,No
AS-STU2026148-HW08,STU2026148,ALG1-D,HW08,,Missing,20,0,Yes,No
AS-STU2026148-HW09,STU2026148,ALG1-D,HW09,2026-10-05,Submitted,20,13.0,No,No
AS-STU2026148-HW10,STU2026148,ALG1-D,HW10,2026-10-07,Submitted,15,9.7,No,No
AS-STU2026148-HW11,STU2026148,ALG1-D,HW11,,Missing,20,0,Yes,No
AS-STU2026148-HW12,STU2026148,ALG1-D,HW12,2026-10-13,Submitted,20,11.5,No,No
AS-STU2026148-HW13,STU2026148,ALG1-D,HW13,2026-10-15,Submitted,20,15.4,No,No
AS-STU2026148-HW14,STU2026148,ALG1-D,HW14,2026-10-19,Submitted,10,6.6,No,No
AS-STU2026148-HW15,STU2026148,ALG1-D,HW15,2026-10-21,Late,20,11.3,No,Yes
AS-STU2026148-HW16,STU2026148,ALG1-D,HW16,2026-10-23,Submitted,20,15.6,No,No
AS-STU2026148-HW17,STU2026148,ALG1-D,HW17,2026-10-27,Submitted,20,13.8,No,No
AS-STU2026148-HW18,STU2026148,ALG1-D,HW18,2026-10-29,Submitted,10,5.4,No,No
AS-STU2026149-HW01,STU2026149,ALG1-D,HW01,2026-09-12,Late,20,14.0,No,Yes
AS-STU2026149-HW02,STU2026149,ALG1-D,HW02,2026-09-15,Submitted,10,6.9,No,No
AS-STU2026149-HW03,STU2026149,ALG1-D,HW03,2026-09-17,Submitted,20,11.2,No,No
AS-STU2026149-HW04,STU2026149,ALG1-D,HW04,2026-09-21,Submitted,20,16.2,No,No
AS-STU2026149-HW05,STU2026149,ALG1-D,HW05,2026-09-23,Submitted,20,15.0,No,No
AS-STU2026149-HW06,STU2026149,ALG1-D,HW06,2026-09-25,Submitted,20,12.0,No,No
AS-STU2026149-HW07,STU2026149,ALG1-D,HW07,2026-09-29,Submitted,10,6.7,No,No
AS-STU2026149-HW08,STU2026149,ALG1-D,HW08,2026-10-01,Submitted,20,13.7,No,No
AS-STU2026149-HW09,STU2026149,ALG1-D,HW09,2026-10-05,Submitted,20,12.0,No,No
AS-STU2026149-HW10,STU2026149,ALG1-D,HW10,2026-10-07,Submitted,15,11.5,No,No
AS-STU2026149-HW11,STU2026149,ALG1-D,HW11,2026-10-09,Submitted,20,16.7,No,No
AS-STU2026149-HW12,STU2026149,ALG1-D,HW12,2026-10-13,Submitted,20,16.8,No,No
AS-STU2026149-HW13,STU2026149,ALG1-D,HW13,,Missing,20,0,Yes,No
AS-STU2026149-HW14,STU2026149,ALG1-D,HW14,2026-10-19,Submitted,10,8.7,No,No
AS-STU2026149-HW15,STU2026149,ALG1-D,HW15,2026-10-21,Submitted,20,15.3,No,No
AS-STU2026149-HW16,STU2026149,ALG1-D,HW16,2026-10-23,Submitted,20,15.3,No,No
AS-STU2026149-HW17,STU2026149,ALG1-D,HW17,2026-10-27,Submitted,20,20.0,No,No
AS-STU2026149-HW18,STU2026149,ALG1-D,HW18,,Missing,10,0,Yes,No
AS-STU2026150-HW01,STU2026150,ALG1-D,HW01,2026-09-11,Submitted,20,14.8,No,No
AS-STU2026150-HW02,STU2026150,ALG1-D,HW02,,Missing,10,0,Yes,No
AS-STU2026150-HW03,STU2026150,ALG1-D,HW03,2026-09-17,Submitted,20,13.5,No,No
AS-STU2026150-HW04,STU2026150,ALG1-D,HW04,2026-09-21,Submitted,20,15.6,No,No
AS-STU2026150-HW05,STU2026150,ALG1-D,HW05,2026-09-23,Submitted,20,18.6,No,No
AS-STU2026150-HW06,STU2026150,ALG1-D,HW06,,Missing,20,0,Yes,No
AS-STU2026150-HW07,STU2026150,ALG1-D,HW07,,Missing,10,0,Yes,No
AS-STU2026150-HW08,STU2026150,ALG1-D,HW08,2026-10-01,Late,20,14.7,No,Yes
AS-STU2026150-HW09,STU2026150,ALG1-D,HW09,2026-10-05,Submitted,20,14.2,No,No
AS-STU2026150-HW10,STU2026150,ALG1-D,HW10,2026-10-07,Submitted,15,10.8,No,No
AS-STU2026150-HW11,STU2026150,ALG1-D,HW11,2026-10-09,Late,20,17.9,No,Yes
AS-STU2026150-HW12,STU2026150,ALG1-D,HW12,2026-10-13,Submitted,20,14.7,No,No
AS-STU2026150-HW13,STU2026150,ALG1-D,HW13,,Missing,20,0,Yes,No
AS-STU2026150-HW14,STU2026150,ALG1-D,HW14,2026-10-19,Submitted,10,9.9,No,No
AS-STU2026150-HW15,STU2026150,ALG1-D,HW15,2026-10-21,Submitted,20,17.6,No,No
AS-STU2026150-HW16,STU2026150,ALG1-D,HW16,2026-10-23,Submitted,20,12.9,No,No
AS-STU2026150-HW17,STU2026150,ALG1-D,HW17,2026-10-28,Late,20,12.5,No,Yes
AS-STU2026150-HW18,STU2026150,ALG1-D,HW18,2026-10-29,Submitted,10,7.3,No,No
AS-STU2026151-HW01,STU2026151,ALG1-D,HW01,2026-09-11,Submitted,20,15.4,No,No
AS-STU2026151-HW02,STU2026151,ALG1-D,HW02,2026-09-15,Submitted,10,7.3,No,No
AS-STU2026151-HW03,STU2026151,ALG1-D,HW03,2026-09-17,Submitted,20,12.0,No,No
AS-STU2026151-HW04,STU2026151,ALG1-D,HW04,2026-09-21,Submitted,20,16.8,No,No
AS-STU2026151-HW05,STU2026151,ALG1-D,HW05,2026-09-23,Submitted,20,15.0,No,No
AS-STU2026151-HW06,STU2026151,ALG1-D,HW06,2026-09-25,Submitted,20,13.1,No,No
AS-STU2026151-HW07,STU2026151,ALG1-D,HW07,2026-09-29,Submitted,10,8.6,No,No
AS-STU2026151-HW08,STU2026151,ALG1-D,HW08,2026-10-01,Submitted,20,10.4,No,No
AS-STU2026151-HW09,STU2026151,ALG1-D,HW09,2026-10-05,Submitted,20,10.4,No,No
AS-STU2026151-HW10,STU2026151,ALG1-D,HW10,,Missing,15,0,Yes,No
AS-STU2026151-HW11,STU2026151,ALG1-D,HW11,2026-10-09,Submitted,20,12.9,No,No
AS-STU2026151-HW12,STU2026151,ALG1-D,HW12,2026-10-13,Submitted,20,11.6,No,No
AS-STU2026151-HW13,STU2026151,ALG1-D,HW13,2026-10-15,Submitted,20,18.8,No,No
AS-STU2026151-HW14,STU2026151,ALG1-D,HW14,2026-10-19,Submitted,10,8.1,No,No
AS-STU2026151-HW15,STU2026151,ALG1-D,HW15,2026-10-22,Late,20,8.2,No,Yes
AS-STU2026151-HW16,STU2026151,ALG1-D,HW16,2026-10-23,Submitted,20,15.9,No,No
AS-STU2026151-HW17,STU2026151,ALG1-D,HW17,2026-10-27,Submitted,20,20.0,No,No
AS-STU2026151-HW18,STU2026151,ALG1-D,HW18,2026-10-29,Submitted,10,7.5,No,No
AS-STU2026152-HW01,STU2026152,ALG1-D,HW01,2026-09-11,Submitted,20,19.6,No,No
AS-STU2026152-HW02,STU2026152,ALG1-D,HW02,2026-09-15,Submitted,10,9.0,No,No
AS-STU2026152-HW03,STU2026152,ALG1-D,HW03,2026-09-17,Submitted,20,15.9,No,No
AS-STU2026152-HW04,STU2026152,ALG1-D,HW04,2026-09-21,Submitted,20,14.7,No,No
AS-STU2026152-HW05,STU2026152,ALG1-D,HW05,2026-09-23,Submitted,20,18.5,No,No
AS-STU2026152-HW06,STU2026152,ALG1-D,HW06,2026-09-25,Submitted,20,20.0,No,No
AS-STU2026152-HW07,STU2026152,ALG1-D,HW07,2026-09-29,Submitted,10,8.1,No,No
AS-STU2026152-HW08,STU2026152,ALG1-D,HW08,2026-10-01,Submitted,20,14.3,No,No
AS-STU2026152-HW09,STU2026152,ALG1-D,HW09,2026-10-08,Late,20,12.9,No,Yes
AS-STU2026152-HW10,STU2026152,ALG1-D,HW10,2026-10-07,Submitted,15,11.8,No,No
AS-STU2026152-HW11,STU2026152,ALG1-D,HW11,2026-10-09,Submitted,20,13.9,No,No
AS-STU2026152-HW12,STU2026152,ALG1-D,HW12,2026-10-13,Submitted,20,19.2,No,No
AS-STU2026152-HW13,STU2026152,ALG1-D,HW13,2026-10-15,Submitted,20,15.1,No,No
AS-STU2026152-HW14,STU2026152,ALG1-D,HW14,2026-10-19,Submitted,10,8.2,No,No
AS-STU2026152-HW15,STU2026152,ALG1-D,HW15,2026-10-21,Submitted,20,15.7,No,No
AS-STU2026152-HW16,STU2026152,ALG1-D,HW16,2026-10-23,Submitted,20,16.3,No,No
AS-STU2026152-HW17,STU2026152,ALG1-D,HW17,2026-10-27,Submitted,20,13.9,No,No
AS-STU2026152-HW18,STU2026152,ALG1-D,HW18,2026-11-01,Late,10,8.3,No,Yes
AS-STU2026153-HW01,STU2026153,ALG1-D,HW01,2026-09-11,Submitted,20,12.2,No,No
AS-STU2026153-HW02,STU2026153,ALG1-D,HW02,,Missing,10,0,Yes,No
AS-STU2026153-HW03,STU2026153,ALG1-D,HW03,2026-09-17,Submitted,20,15.2,No,No
AS-STU2026153-HW04,STU2026153,ALG1-D,HW04,2026-09-21,Submitted,20,13.4,No,No
AS-STU2026153-HW05,STU2026153,ALG1-D,HW05,2026-09-23,Submitted,20,7.0,No,No
AS-STU2026153-HW06,STU2026153,ALG1-D,HW06,2026-09-25,Submitted,20,20.0,No,No
AS-STU2026153-HW07,STU2026153,ALG1-D,HW07,2026-09-29,Submitted,10,6.9,No,No
AS-STU2026153-HW08,STU2026153,ALG1-D,HW08,2026-10-01,Submitted,20,11.6,No,No
AS-STU2026153-HW09,STU2026153,ALG1-D,HW09,2026-10-06,Late,20,9.5,No,Yes
AS-STU2026153-HW10,STU2026153,ALG1-D,HW10,2026-10-07,Submitted,15,11.4,No,No
AS-STU2026153-HW11,STU2026153,ALG1-D,HW11,2026-10-09,Submitted,20,14.4,No,No
AS-STU2026153-HW12,STU2026153,ALG1-D,HW12,,Missing,20,0,Yes,No
AS-STU2026153-HW13,STU2026153,ALG1-D,HW13,2026-10-15,Submitted,20,13.8,No,No
AS-STU2026153-HW14,STU2026153,ALG1-D,HW14,2026-10-19,Submitted,10,4.0,No,No
AS-STU2026153-HW15,STU2026153,ALG1-D,HW15,2026-10-24,Late,20,12.7,No,Yes
AS-STU2026153-HW16,STU2026153,ALG1-D,HW16,2026-10-23,Late,20,15.8,No,Yes
AS-STU2026153-HW17,STU2026153,ALG1-D,HW17,,Missing,20,0,Yes,No
AS-STU2026153-HW18,STU2026153,ALG1-D,HW18,2026-10-29,Submitted,10,6.2,No,No
AS-STU2026154-HW01,STU2026154,ALG1-D,HW01,2026-09-11,Submitted,20,20.0,No,No
AS-STU2026154-HW02,STU2026154,ALG1-D,HW02,2026-09-15,Submitted,10,8.4,No,No
AS-STU2026154-HW03,STU2026154,ALG1-D,HW03,2026-09-17,Submitted,20,20.0,No,No
AS-STU2026154-HW04,STU2026154,ALG1-D,HW04,2026-09-21,Submitted,20,19.5,No,No
AS-STU2026154-HW05,STU2026154,ALG1-D,HW05,2026-09-23,Submitted,20,19.2,No,No
AS-STU2026154-HW06,STU2026154,ALG1-D,HW06,2026-09-25,Submitted,20,15.8,No,No
AS-STU2026154-HW07,STU2026154,ALG1-D,HW07,2026-09-29,Submitted,10,10.0,No,No
AS-STU2026154-HW08,STU2026154,ALG1-D,HW08,2026-10-01,Submitted,20,15.5,No,No
AS-STU2026154-HW09,STU2026154,ALG1-D,HW09,2026-10-08,Late,20,15.2,No,Yes
AS-STU2026154-HW10,STU2026154,ALG1-D,HW10,2026-10-07,Submitted,15,15.0,No,No
AS-STU2026154-HW11,STU2026154,ALG1-D,HW11,,Missing,20,0,Yes,No
AS-STU2026154-HW12,STU2026154,ALG1-D,HW12,2026-10-13,Submitted,20,19.1,No,No
AS-STU2026154-HW13,STU2026154,ALG1-D,HW13,2026-10-15,Submitted,20,20.0,No,No
AS-STU2026154-HW14,STU2026154,ALG1-D,HW14,2026-10-19,Submitted,10,10.0,No,No
AS-STU2026154-HW15,STU2026154,ALG1-D,HW15,2026-10-21,Submitted,20,18.2,No,No
AS-STU2026154-HW16,STU2026154,ALG1-D,HW16,2026-10-26,Late,20,17.5,No,Yes
AS-STU2026154-HW17,STU2026154,ALG1-D,HW17,2026-10-27,Submitted,20,16.8,No,No
AS-STU2026154-HW18,STU2026154,ALG1-D,HW18,2026-10-29,Submitted,10,9.3,No,No
AS-STU2026155-HW01,STU2026155,ALG1-D,HW01,2026-09-11,Submitted,20,16.0,No,No
AS-STU2026155-HW02,STU2026155,ALG1-D,HW02,2026-09-15,Submitted,10,8.4,No,No
AS-STU2026155-HW03,STU2026155,ALG1-D,HW03,2026-09-17,Submitted,20,19.0,No,No
AS-STU2026155-HW04,STU2026155,ALG1-D,HW04,2026-09-21,Submitted,20,13.4,No,No
AS-STU2026155-HW05,STU2026155,ALG1-D,HW05,,Missing,20,0,Yes,No
AS-STU2026155-HW06,STU2026155,ALG1-D,HW06,2026-09-25,Submitted,20,8.0,No,No
AS-STU2026155-HW07,STU2026155,ALG1-D,HW07,2026-09-29,Submitted,10,9.7,No,No
AS-STU2026155-HW08,STU2026155,ALG1-D,HW08,,Missing,20,0,Yes,No
AS-STU2026155-HW09,STU2026155,ALG1-D,HW09,2026-10-05,Submitted,20,16.0,No,No
AS-STU2026155-HW10,STU2026155,ALG1-D,HW10,2026-10-07,Submitted,15,9.0,No,No
AS-STU2026155-HW11,STU2026155,ALG1-D,HW11,2026-10-09,Submitted,20,15.2,No,No
AS-STU2026155-HW12,STU2026155,ALG1-D,HW12,2026-10-13,Submitted,20,11.3,No,No
AS-STU2026155-HW13,STU2026155,ALG1-D,HW13,,Missing,20,0,Yes,No
AS-STU2026155-HW14,STU2026155,ALG1-D,HW14,2026-10-19,Submitted,10,5.6,No,No
AS-STU2026155-HW15,STU2026155,ALG1-D,HW15,2026-10-21,Submitted,20,12.9,No,No
AS-STU2026155-HW16,STU2026155,ALG1-D,HW16,2026-10-23,Submitted,20,17.3,No,No
AS-STU2026155-HW17,STU2026155,ALG1-D,HW17,2026-10-27,Submitted,20,13.9,No,No
